0.064127	0.008241	0.154372
-0.061726	0.099070	0.104423
-0.167790	-0.105464	0.202280
0.068227	0.154978	-0.092709
0.110226	-0.030702	0.350488
0.146363	-0.250660	-0.134296
-0.285884	-0.034904	-0.013069
-0.569227	0.438200	1.458850
