0.046142	0.913431	0.622422
-0.086815	0.059848	0.607045
-0.009771	-0.068259	0.038023
0.049938	0.060969	-0.278858
-0.141502	0.049515	-0.364655
-0.353061	0.059772	-0.031234
-0.362145	-0.119920	0.030334
-0.602947	-0.172478	0.070269
