0.126529	2.318891	4.945213	8.265627	15.498326
-0.278437	1.198658	3.189127	4.040462	7.666769
-0.329092	1.141348	2.114658	3.934664	7.315197
-0.236762	0.891751	2.518828	4.331506	6.852110
-0.245379	0.859803	2.644422	4.385265	8.206475
-0.421212	0.332503	1.687073	2.924958	6.672648
-0.577845	-0.173055	0.699692	1.711595	4.944517
-0.518245	-0.318648	0.751274	1.665264	4.991611
