-0.016382	3.778169	3.949548
-0.451096	0.530542	2.808206
-0.593566	0.186777	-1.271788
-0.022589	0.173913	0.210022
-0.390886	0.100289	-0.070427
-1.303176	-0.477514	0.410867
-1.268306	-0.443422	-0.157079
0.923186	0.224155	0.637999
