-0.171880	1.284413	0.440809
-0.107358	-0.096896	0.986264
-0.216647	-0.021483	-1.044817
0.243360	0.376650	-0.145671
-0.179450	-0.045718	-0.064470
-0.833154	-0.719683	0.569378
-0.874388	-0.137245	0.511101
-0.361690	0.803026	0.015843
