-0.197718	0.965974	2.504132	3.162911	10.293896
-0.439089	0.500383	1.957681	3.686905	2.954941
-0.257380	0.293454	1.693030	3.983097	7.281334
-0.460791	0.223538	1.480321	3.677966	7.925429
-0.333151	-0.110430	1.341334	3.795157	9.825505
-0.728655	-0.129238	0.552627	3.045176	8.871693
-0.123330	-0.260130	1.190469	4.725262	11.081578
-1.195411	-0.378109	0.760229	4.218236	12.238313
