0.026038	-0.143275	-1.317590
0.325128	-0.323036	0.070190
-0.116910	-0.080298	1.107493
-0.322150	0.194500	0.524658
0.716540	0.129557	0.713379
-1.205056	0.175354	0.752425
0.218215	0.742961	1.853976
1.199651	1.709273	2.901319
