0.444002	0.629773	2.508831
0.038417	-0.059116	0.388325
-0.380579	0.051546	0.704475
-0.499953	0.019399	0.149536
1.061095	0.132937	0.501000
-1.959027	0.263165	1.392850
1.349548	0.973289	4.243740
1.248539	3.020380	2.983447
