0.163740	2.799333	6.366576	7.946417	18.228126
-0.274171	1.620316	4.502090	7.043286	5.692136
-0.122424	0.935518	3.328834	7.282037	11.454613
-0.360521	0.471216	2.446085	5.536677	11.188559
-0.272037	-0.078589	1.822685	5.172585	13.176910
-0.653168	0.184623	1.011278	4.151380	11.158994
-0.196110	-0.233162	1.130365	5.293188	12.996098
-2.285128	-0.984813	0.554902	5.315858	12.815740
