0.040471	0.187370	0.192970	0.616911	0.906823
0.005205	0.083027	0.257952	0.310784	0.338296
0.028356	0.104799	0.245441	0.650752	0.508152
-0.065294	0.056920	0.215930	0.585124	1.395232
-0.073829	0.068162	0.221534	0.596820	1.958379
-0.084811	0.130357	0.275260	0.847004	2.165622
0.307377	0.029582	0.242089	1.077120	2.561498
-1.955079	0.096179	0.321112	1.253379	4.421579
