0.019996	0.143395	0.334755	0.349779	2.356004
-0.001683	0.074158	0.201152	0.355211	0.216768
0.010390	0.069033	0.202115	0.492492	0.930183
0.013101	0.042700	0.215456	0.549411	1.220855
-0.066236	0.046599	0.179959	0.688218	1.642989
0.028240	0.064575	0.181361	0.678565	1.912443
0.110102	0.029170	0.240983	0.914199	2.176129
0.370697	0.062450	0.339716	0.851999	2.870136
