0.023285	0.032566	0.106577
-0.000168	0.012929	0.014391
0.000966	-0.005208	-0.010950
-0.015079	-0.005442	-0.000418
-0.020573	-0.011762	0.035982
-0.009012	0.008593	0.008845
0.234848	0.037607	0.051602
-0.839821	-0.018196	0.055852
