0.030289	0.175486	0.387773	0.305791	0.753946
0.008278	0.071309	0.164574	0.238603	0.159197
0.004042	0.024678	0.073135	0.121131	0.219261
0.003175	0.019183	0.070153	0.140525	0.231104
0.002170	0.008834	0.046627	0.098721	0.199452
0.001398	0.010642	0.020886	0.059324	0.133122
0.002920	0.001122	0.010896	0.046610	0.121830
0.070431	0.001708	-0.002076	0.029665	0.054964
