0.027980	0.036339	-0.160475
0.065160	-0.033461	-0.034916
0.007365	0.015287	-0.061966
0.119336	-0.008360	0.004582
-0.038469	0.023772	0.017505
-0.226479	0.067005	0.445151
-0.382986	0.225312	0.407743
-1.464777	0.564942	0.737945
