-0.107933	0.061887	-0.506553
0.023986	-0.040391	0.205050
0.076755	-0.036121	0.058625
-0.152507	0.019463	0.091555
-0.905804	0.000037	-0.150565
-0.482570	0.194267	0.647234
-1.239839	0.151795	0.541934
0.103519	0.040913	0.702427
